id,gid,x,y,v_x,v_y,radius,time
5,5,-5.519756,-5.519857,0.543313,0.542953,0.500000,0.400000
6,6,0.000000,-7.801211,0.000000,0.787812,0.500000,0.400000
7,7,5.536544,-5.536427,-0.476818,0.477243,0.500000,0.400000
0,0,7.771147,0.000074,-0.804127,0.000260,0.500000,0.450000
1,1,5.513831,5.513829,-0.502530,-0.502537,0.500000,0.450000
2,2,0.000065,7.762126,0.000231,-0.835822,0.500000,0.450000
3,3,-5.493734,5.493772,0.573146,-0.573011,0.500000,0.450000
4,4,-7.794065,0.000048,0.723597,0.000171,0.500000,0.450000
5,5,-5.490537,-5.490657,0.584378,0.583991,0.500000,0.450000
6,6,0.000000,-7.758844,0.000000,0.847357,0.500000,0.450000
7,7,5.510902,-5.510762,-0.512857,0.513314,0.500000,0.450000
0,0,7.728397,0.000088,-0.854983,0.000277,0.500000,0.500000
1,1,5.487115,5.487113,-0.534312,-0.534320,0.500000,0.500000
2,2,0.000078,7.717692,0.000246,-0.888683,0.500000,0.500000
3,3,-5.463264,5.463310,0.609394,-0.609250,0.500000,0.500000
4,4,-7.755597,0.000057,0.769361,0.000182,0.500000,0.500000
5,5,-5.459470,-5.459611,0.621337,0.620924,0.500000,0.500000
6,6,0.000000,-7.713796,0.000000,0.900947,0.500000,0.500000
7,7,5.483637,-5.483473,-0.545292,0.545778,0.500000,0.500000
0,0,7.683360,0.000102,-0.900754,0.000291,0.500000,0.550000
1,1,5.458969,5.458966,-0.562916,-0.562924,0.500000,0.550000
2,2,0.000091,7.670879,0.000259,-0.936257,0.500000,0.550000
3,3,-5.431163,5.431216,0.642017,-0.641866,0.500000,0.550000
4,4,-7.715070,0.000067,0.810547,0.000192,0.500000,0.550000
5,5,-5.426740,-5.426903,0.654599,0.654165,0.500000,0.550000
6,6,0.000000,-7.666337,0.000000,0.949178,0.500000,0.550000
7,7,5.454913,-5.454723,-0.574484,0.574996,0.500000,0.550000
0,0,7.636262,0.000118,-0.941948,0.000305,0.500000,0.600000
1,1,5.429536,5.429533,-0.588660,-0.588668,0.500000,0.600000
2,2,0.000104,7.621926,0.000270,-0.979075,0.500000,0.600000
3,3,-5.397594,5.397655,0.671378,-0.671220,0.500000,0.600000
4,4,-7.672689,0.000077,0.847616,0.000201,0.500000,0.600000
5,5,-5.392526,-5.392696,0.684277,0.684134,0.500000,0.600000
6,6,0.000000,-7.616708,0.000000,0.992587,0.500000,0.600000
7,7,5.424875,-5.424658,-0.600756,0.601292,0.500000,0.600000
0,0,7.587311,0.000133,-0.979022,0.000317,0.500000,0.650000
1,1,5.398945,5.398941,-0.611829,-0.611838,0.500000,0.650000
2,2,0.000118,7.571045,0.000281,-1.017610,0.500000,0.650000
3,3,-5.362704,5.362773,0.697803,-0.697638,0.500000,0.650000
4,4,-7.628640,0.000087,0.880977,0.000208,0.500000,0.650000
5,5,-5.357078,-5.357120,0.708959,0.711519,0.500000,0.650000
6,6,0.000036,-7.565137,0.000720,1.031413,0.500000,0.650000
7,7,5.393655,-5.393410,-0.624402,0.624958,0.500000,0.650000
0,0,7.536692,0.000150,-1.012389,0.000327,0.500000,0.700000
1,1,5.367311,5.367307,-0.632681,-0.632690,0.500000,0.700000
2,2,0.000146,7.518439,0.000561,-1.052132,0.500000,0.700000
3,3,-5.326673,5.326678,0.720617,-0.721907,0.500000,0.700000
4,4,-7.583090,0.000098,0.911002,0.000216,0.500000,0.700000
5,5,-5.320608,-5.320294,0.729413,0.736519,0.500000,0.700000
6,6,0.000189,-7.511847,0.003065,1.065796,0.500000,0.700000
7,7,5.361360,-5.361134,-0.645904,0.645526,0.500000,0.700000
0,0,7.484577,0.000144,-1.042298,-0.000120,0.500000,0.750000
1,1,5.334738,5.334734,-0.651448,-0.651457,0.500000,0.750000
2,2,0.000262,7.464322,0.002307,-1.082328,0.500000,0.750000
3,3,-5.289693,5.289452,0.739602,-0.744522,0.500000,0.750000
4,4,-7.536189,0.000109,0.938025,0.000222,0.500000,0.750000
5,5,-5.283290,-5.282329,0.746345,0.759304,0.500000,0.750000
6,6,0.000520,-7.457033,0.006606,1.096284,0.500000,0.750000
7,7,5.328075,-5.328009,-0.665698,0.662501,0.500000,0.750000
0,0,7.431134,0.000046,-1.068856,-0.001961,0.500000,0.800000
1,1,5.301336,5.301319,-0.668044,-0.668292,0.500000,0.800000
2,2,0.000518,7.408883,0.005138,-1.108782,0.500000,0.800000
3,3,-5.251924,5.251176,0.755384,-0.765516,0.500000,0.800000
4,4,-7.488107,0.000089,0.961635,-0.000405,0.500000,0.800000
5,5,-5.245274,-5.243327,0.760334,0.780035,0.500000,0.800000
6,6,0.001070,-7.400866,0.011003,1.123353,0.500000,0.800000
7,7,5.293880,-5.294190,-0.683890,0.676382,0.500000,0.800000
0,0,7.376511,-0.000200,-1.092465,-0.004908,0.500000,0.850000
1,1,5.267262,5.267161,-0.681491,-0.683163,0.500000,0.850000
2,2,0.000956,7.352284,0.008752,-1.131986,0.500000,0.850000
3,3,-5.213500,5.211929,0.768484,-0.784949,0.500000,0.850000
4,4,-7.439021,-0.000012,0.981714,-0.002018,0.500000,0.850000
5,5,-5.206681,-5.203384,0.771861,0.798865,0.500000,0.850000
6,6,0.001869,-7.343495,0.015994,1.147416,0.500000,0.850000
7,7,5.258850,-5.259812,-0.700605,0.687554,0.500000,0.850000
0,0,7.320836,-0.000636,-1.113493,-0.008730,0.500000,0.900000
1,1,5.232651,5.232347,-0.692207,-0.696283,0.500000,0.900000
2,2,0.001602,7.294666,0.012913,-1.152355,0.500000,0.900000
3,3,-5.174533,5.171784,0.779331,-0.802895,0.500000,0.900000
4,4,-7.389087,-0.000235,0.998698,-0.004451,0.500000,0.900000
5,5,-5.167615,-5.162587,0.781322,0.815940,0.500000,0.900000
6,6,0.002938,-7.285053,0.021377,1.168833,0.500000,0.900000
7,7,5.223052,-5.224994,-0.715968,0.696359,0.500000,0.900000
0,0,7.264223,-0.001298,-1.132269,-0.013234,0.500000,0.950000
1,1,5.197623,5.196955,-0.700562,-0.707843,0.500000,0.950000
2,2,0.002474,7.236154,0.017437,-1.170247,0.500000,0.950000
3,3,-5.135119,5.130812,0.788285,-0.819438,0.500000,0.950000
4,4,-7.338438,-0.000613,1.012971,-0.007560,0.500000,0.950000
5,5,-5.128162,-5.121017,0.789046,0.831397,0.500000,0.950000
6,6,0.004288,-7.225657,0.026994,1.187917,0.500000,0.950000
7,7,5.186547,-5.189839,-0.730093,0.703098,0.500000,0.950000
0,0,7.206768,-0.002211,-1.149089,-0.018255,0.500000,1.000000
1,1,5.162279,5.161054,-0.706882,-0.718011,0.500000,1.000000
2,2,0.003583,7.176855,0.022181,-1.185967,0.500000,1.000000
3,3,-5.095337,5.089079,0.795643,-0.834666,0.500000,1.000000
4,4,-7.287194,-0.001173,1.024873,-0.011216,0.500000,1.000000
5,5,-5.088397,-5.078749,0.795305,0.845367,0.500000,1.000000
6,6,0.005924,-7.165410,0.032727,1.204943,0.500000,1.000000
7,7,5.149393,-5.154438,-0.743089,0.708038,0.500000,1.000000
0,0,7.148558,-0.003393,-1.164218,-0.023656,0.500000,1.050000
1,1,5.126706,5.124707,-0.711453,-0.726935,0.500000,1.050000
2,2,0.004935,7.116866,0.027038,-1.199778,0.500000,1.050000
3,3,-5.055254,5.046645,0.801653,-0.848668,0.500000,1.050000
4,4,-7.235459,-0.001939,1.034701,-0.015306,0.500000,1.050000
5,5,-5.048381,-5.035850,0.800328,0.857969,0.500000,1.050000
6,6,0.007849,-7.104403,0.038488,1.220149,0.500000,1.050000
7,7,5.112266,-5.118303,-0.742523,0.722683,0.500000,1.050000
0,0,7.089663,-0.004859,-1.177888,-0.029317,0.500000,1.100000
1,1,5.090980,5.087970,-0.714528,-0.734743,0.500000,1.100000
2,2,0.006531,7.056271,0.031926,-1.211907,0.500000,1.100000
3,3,-5.014928,5.003569,0.806520,-0.861533,0.500000,1.100000
4,4,-7.183323,-0.002926,1.042717,-0.019735,0.500000,1.100000
5,5,-5.008165,-4.992384,0.804303,0.869319,0.500000,1.100000
6,6,0.010059,-7.042715,0.044210,1.233746,0.500000,1.100000
7,7,5.074525,-5.082166,-0.754823,0.722742,0.500000,1.100000
0,0,7.030148,-0.006616,-1.190306,-0.035138,0.500000,1.150000
1,1,5.055164,5.050893,-0.716325,-0.741550,0.500000,1.150000
2,2,0.008370,6.995143,0.036784,-1.222553,0.500000,1.150000
3,3,-4.974407,4.959901,0.810418,-0.873348,0.500000,1.150000
4,4,-7.130866,-0.004146,1.049148,-0.024418,0.500000,1.150000
5,5,-4.967796,-4.948408,0.807387,0.879520,0.500000,1.150000
6,6,0.012552,-6.980420,0.049846,1.245917,0.500000,1.150000
7,7,5.036220,-5.046071,-0.766105,0.721913,0.500000,1.150000
0,0,6.970065,-0.008668,-1.201653,-0.041031,0.500000,1.200000
1,1,5.019312,5.013520,-0.717035,-0.747456,0.500000,1.200000
2,2,0.010449,6.933549,0.041570,-1.231886,0.500000,1.200000
3,3,-4.932869,4.916292,0.830756,-0.872192,0.500000,1.200000
4,4,-7.078156,-0.005611,1.054193,-0.029283,0.500000,1.200000
5,5,-4.927311,-4.903975,0.809713,0.888669,0.500000,1.200000
6,6,0.014243,-6.917354,0.033827,1.261314,0.500000,1.200000
7,7,4.998280,-5.009298,-0.758809,0.735449,0.500000,1.200000
0,0,6.909461,-0.011014,-1.212089,-0.046919,0.500000,1.250000
1,1,4.983471,4.975892,-0.716823,-0.752548,0.500000,1.250000
2,2,0.012818,6.871571,0.047390,-1.239564,0.500000,1.250000
3,3,-4.891357,4.872103,0.830240,-0.883774,0.500000,1.250000
4,4,-7.025216,-0.007265,1.058813,-0.033082,0.500000,1.250000
5,5,-4.886805,-4.859114,0.810100,0.897213,0.500000,1.250000
6,6,0.016372,-6.853844,0.042590,1.270202,0.500000,1.250000
7,7,4.959779,-4.972774,-0.770004,0.730494,0.500000,1.250000
0,0,6.848373,-0.013650,-1.221753,-0.052734,0.500000,1.300000
1,1,4.947684,4.938047,-0.715738,-0.756918,0.500000,1.300000
2,2,0.015456,6.809252,0.052756,-1.246370,0.500000,1.300000
3,3,-4.849876,4.827388,0.829623,-0.894288,0.500000,1.300000
4,4,-6.972110,-0.009129,1.062114,-0.037288,0.500000,1.300000
5,5,-4.846290,-4.813876,0.810316,0.904772,0.500000,1.300000
6,6,0.018904,-6.789930,0.050628,1.278277,0.500000,1.300000
7,7,4.920769,-4.936506,-0.780217,0.725356,0.500000,1.300000
0,0,6.786835,-0.016571,-1.230769,-0.058419,0.500000,1.350000
1,1,4.911987,4.900015,-0.713945,-0.760630,0.500000,1.350000
2,2,0.018342,6.746633,0.057731,-1.252379,0.500000,1.350000
3,3,-4.808431,4.782196,0.828898,-0.903847,0.500000,1.350000
4,4,-6.918895,-0.011218,1.064293,-0.041786,0.500000,1.350000
5,5,-4.805772,-4.768303,0.810352,0.911444,0.500000,1.350000
6,6,0.020511,-6.725347,0.032141,1.291668,0.500000,1.350000
7,7,4.882355,-4.899609,-0.768263,0.737928,0.500000,1.350000
0,0,6.724873,-0.019767,-1.239243,-0.063920,0.500000,1.400000
1,1,4.876408,4.861828,-0.711575,-0.763741,0.500000,1.400000
2,2,0.021461,6.683750,0.062368,-1.257664,0.500000,1.400000
3,3,-4.765946,4.737301,0.849714,-0.897912,0.500000,1.400000
4,4,-6.865620,-0.013542,1.065514,-0.046480,0.500000,1.400000
5,5,-4.765343,-4.722416,0.808586,0.917739,0.500000,1.400000
6,6,0.022668,-6.660487,0.043142,1.297194,0.500000,1.400000
7,7,4.843422,-4.863145,-0.778668,0.729281,0.500000,1.400000
0,0,6.662509,-0.023227,-1.247267,-0.069188,0.500000,1.450000
1,1,4.840971,4.823513,-0.708741,-0.766300,0.500000,1.450000
2,2,0.024871,6.620667,0.068195,-1.261674,0.500000,1.450000
3,3,-4.723691,4.691908,0.845093,-0.907847,0.500000,1.450000
4,4,-6.812294,-0.015114,1.066517,-0.031422,0.500000,1.450000
5,5,-4.724987,-4.676257,0.807123,0.923180,0.500000,1.450000
6,6,0.025316,-6.595369,0.052957,1.302351,0.500000,1.450000
7,7,4.804018,-4.827096,-0.788081,0.720995,0.500000,1.450000
0,0,6.599763,-0.026936,-1.254920,-0.074177,0.500000,1.500000
1,1,4.805701,4.785094,-0.705403,-0.768376,0.500000,1.500000
2,2,0.028537,6.557402,0.073329,-1.265286,0.500000,1.500000
3,3,-4.681640,4.646069,0.841015,-0.916781,0.500000,1.500000
4,4,-6.758931,-0.015986,1.067249,-0.017454,0.500000,1.500000
5,5,-4.684694,-4.629864,0.805855,0.927866,0.500000,1.500000
6,6,0.026933,-6.529624,0.032338,1.314914,0.500000,1.500000
7,7,4.765402,-4.790450,-0.772310,0.732902,0.500000,1.500000
0,0,6.536760,-0.029623,-1.260071,-0.053744,0.500000,1.550000
1,1,4.770616,4.746594,-0.701691,-0.769999,0.500000,1.550000
2,2,0.032432,6.493977,0.077905,-1.268506,0.500000,1.550000
3,3,-4.638460,4.600661,0.863613,-0.908156,0.500000,1.550000
4,4,-6.705671,-0.017276,1.065206,-0.025800,0.500000,1.550000
5,5,-4.644555,-4.583248,0.802779,0.932328,0.500000,1.550000
6,6,0.029188,-6.463723,0.045111,1.318011,0.500000,1.550000
7,7,4.726302,-4.754371,-0.781999,0.721591,0.500000,1.550000
0,0,6.473401,-0.032746,-1.267176,-0.062458,0.500000,1.600000
1,1,4.735731,4.708034,-0.697706,-0.771198,0.500000,1.600000
2,2,0.036625,6.430447,0.083855,-1.270597,0.500000,1.600000
3,3,-4.595669,4.554773,0.855810,-0.917771,0.500000,1.600000
4,4,-6.652433,-0.017831,1.064768,-0.011086,0.500000,1.600000
5,5,-4.604538,-4.536446,0.800340,0.936039,0.500000,1.600000
6,6,0.032005,-6.397670,0.056335,1.321070,0.500000,1.600000
7,7,4.687989,-4.717758,-0.766271,0.732248,0.500000,1.600000
0,0,6.409693,-0.036251,-1.274161,-0.070100,0.500000,1.650000
1,1,4.701063,4.669433,-0.693357,-0.772033,0.500000,1.650000
2,2,0.041070,6.366819,0.088895,-1.272569,0.500000,1.650000
3,3,-4.551766,4.509306,0.878054,-0.909342,0.500000,1.650000
4,4,-6.599338,-0.018814,1.061892,-0.019668,0.500000,1.650000
5,5,-4.564620,-4.489491,0.798356,0.939097,0.500000,1.650000
6,6,0.035319,-6.331467,0.066276,1.324056,0.500000,1.650000
7,7,4.649217,-4.681760,-0.775441,0.719965,0.500000,1.650000
0,0,6.346351,-0.038917,-1.266826,-0.053327,0.500000,1.700000
1,1,4.666624,4.630807,-0.688778,-0.772514,0.500000,1.700000
2,2,0.045831,6.303141,0.095231,-1.273546,0.500000,1.700000
3,3,-4.508405,4.463333,0.867219,-0.919446,0.500000,1.700000
4,4,-6.546310,-0.019034,1.060559,-0.004395,0.500000,1.700000
5,5,-4.523268,-4.443122,0.827047,0.927386,0.500000,1.700000
6,6,0.037452,-6.264643,0.042665,1.336473,0.500000,1.700000
7,7,4.611329,-4.645243,-0.757752,0.730341,0.500000,1.700000
0,0,6.282626,-0.042095,-1.274503,-0.063561,0.500000,1.750000
1,1,4.632430,4.592172,-0.683872,-0.772697,0.500000,1.750000
2,2,0.050851,6.239411,0.100403,-1.274610,0.500000,1.750000
3,3,-4.463931,4.417773,0.889487,-0.911206,0.500000,1.750000
4,4,-6.493461,-0.019693,1.056986,-0.013190,0.500000,1.750000
5,5,-4.482360,-4.396551,0.818147,0.931422,0.500000,1.750000
6,6,0.040362,-6.197776,0.058198,1.337340,0.500000,1.750000
7,7,4.572978,-4.609379,-0.767027,0.717286,0.500000,1.750000
0,0,6.219341,-0.044430,-1.265703,-0.046705,0.500000,1.800000
1,1,4.598491,4.553543,-0.678793,-0.772576,0.500000,1.800000
2,2,0.056195,6.175673,0.106863,-1.274747,0.500000,1.800000
3,3,-4.420125,4.371689,0.876116,-0.921678,0.500000,1.800000
4,4,-6.440671,-0.019668,1.055790,0.000509,0.500000,1.800000
5,5,-4.441808,-4.349822,0.811043,0.934561,0.500000,1.800000
6,6,0.043930,-6.130845,0.071357,1.338615,0.500000,1.800000
7,7,4.534212,-4.574133,-0.775312,0.704924,0.500000,1.800000
0,0,6.155627,-0.047381,-1.274285,-0.059007,0.500000,1.850000
1,1,4.564819,4.514933,-0.673432,-0.772203,0.500000,1.850000
2,2,0.061793,6.111917,0.111966,-1.275129,0.500000,1.850000
3,3,-4.376888,4.325146,0.864747,-0.930871,0.500000,1.850000
4,4,-6.388090,-0.020081,1.051623,-0.008273,0.500000,1.850000
5,5,-4.401542,-4.302975,0.805324,0.936953,0.500000,1.850000
6,6,0.046269,-6.063253,0.046775,1.351849,0.500000,1.850000
7,7,4.496454,-4.538403,-0.755163,0.714584,0.500000,1.850000
0,0,6.092432,-0.049484,-1.263900,-0.042062,0.500000,1.900000
1,1,4.531421,4.476355,-0.667961,-0.771561,0.500000,1.900000
2,2,0.067595,6.048135,0.116039,-1.275644,0.500000,1.900000
3,3,-4.332420,4.279097,0.889358,-0.920966,0.500000,1.900000
4,4,-6.335612,-0.019756,1.049555,0.006514,0.500000,1.900000
5,5,-4.361639,-4.256021,0.798059,0.939082,0.500000,1.900000
6,6,0.049398,-5.995659,0.062597,1.351881,0.500000,1.900000
7,7,4.458270,-4.503338,-0.763689,0.701317,0.500000,1.900000
0,0,6.028753,-0.052282,-1.273587,-0.055964,0.500000,1.950000
1,1,4.498296,4.437823,-0.662496,-0.770638,0.500000,1.950000
2,2,0.073683,5.984377,0.121768,-1.275149,0.500000,1.950000
3,3,-4.288671,4.232551,0.874984,-0.930919,0.500000,1.950000
4,4,-6.283233,-0.018733,1.047593,0.020449,0.500000,1.950000
5,5,-4.322018,-4.208997,0.792427,0.940482,0.500000,1.950000
6,6,0.053200,-5.928038,0.076035,1.352414,0.500000,1.950000
7,7,4.421009,-4.467866,-0.745219,0.709423,0.500000,1.950000
0,0,5.965661,-0.054136,-1.261830,-0.037071,0.500000,2.000000
1,1,4.465454,4.399349,-0.656857,-0.769491,0.500000,2.000000
2,2,0.079991,5.920628,0.126159,-1.274979,0.500000,2.000000
3,3,-4.243635,4.186473,0.900712,-0.921572,0.500000,2.000000
4,4,-6.231173,-0.018260,1.041195,0.009457,0.500000,2.000000
5,5,-4.282616,-4.161933,0.788032,0.941280,0.500000,2.000000
6,6,0.055675,-5.860886,0.049496,1.343052,0.500000,2.000000
7,7,4.383319,-4.433086,-0.753787,0.695617,0.500000,2.000000
0,0,5.902023,-0.056761,-1.272763,-0.052501,0.500000,2.050000
1,1,4.432893,4.360944,-0.651208,-0.768095,0.500000,2.050000
2,2,0.086602,5.856939,0.132218,-1.273789,0.500000,2.050000
3,3,-4.199450,4.139865,0.883702,-0.932148,0.500000,2.050000
4,4,-6.179236,-0.017043,1.038732,0.024347,0.500000,2.050000
5,5,-4.243529,-4.114785,0.781733,0.942954,0.500000,2.050000
6,6,0.058963,-5.793695,0.065756,1.343807,0.500000,2.050000
7,7,4.346485,-4.397914,-0.736696,0.703435,0.500000,2.050000
0,0,5.839020,-0.058416,-1.260068,-0.033100,0.500000,2.100000
1,1,4.400625,4.322619,-0.645359,-0.766506,0.500000,2.100000
2,2,0.093437,5.793285,0.136693,-1.273084,0.500000,2.100000
3,3,-4.154641,4.094323,0.896177,-0.910847,0.500000,2.100000
4,4,-6.127413,-0.015128,1.036464,0.038301,0.500000,2.100000
5,5,-4.204681,-4.067591,0.776970,0.943883,0.500000,2.100000
6,6,0.060916,-5.726968,0.039061,1.334546,0.500000,2.100000
7,7,4.309229,-4.363448,-0.745116,0.689320,0.500000,2.100000
0,0,5.776434,-0.060738,-1.251708,-0.046454,0.500000,2.150000
1,1,4.368650,4.284384,-0.639513,-0.764686,0.500000,2.150000
2,2,0.100576,5.729672,0.142785,-1.272262,0.500000,2.150000
3,3,-4.110719,4.048213,0.878451,-0.922208,0.500000,2.150000
4,4,-6.075694,-0.012562,1.034384,0.051314,0.500000,2.150000
5,5,-4.166164,-4.020303,0.770341,0.945755,0.500000,2.150000
6,6,0.063799,-5.660191,0.057673,1.335535,0.500000,2.150000
7,7,4.271584,-4.329533,-0.752896,0.678296,0.500000,2.150000
0,0,5.714221,-0.063694,-1.244253,-0.059112,0.500000,2.200000
1,1,4.336974,4.246252,-0.633514,-0.762646,0.500000,2.200000
2,2,0.105837,5.665577,0.105224,-1.281894,0.500000,2.200000
3,3,-4.066102,4.003186,0.892331,-0.900539,0.500000,2.200000
4,4,-6.024075,-0.009378,1.032384,0.063679,0.500000,2.200000
5,5,-4.127891,-3.972965,0.765466,0.946756,0.500000,2.200000
6,6,0.065337,-5.593835,0.030744,1.327133,0.500000,2.200000
7,7,4.234915,-4.295235,-0.733371,0.685969,0.500000,2.200000
0,0,5.652589,-0.065691,-1.232645,-0.039936,0.500000,2.250000
1,1,4.305356,4.208260,-0.632358,-0.759833,0.500000,2.250000
2,2,0.111752,5.601632,0.118301,-1.278890,0.500000,2.250000
3,3,-4.022552,3.957484,0.870998,-0.914029,0.500000,2.250000
4,4,-5.972551,-0.005612,1.030485,0.075332,0.500000,2.250000
5,5,-4.089955,-3.925529,0.758703,0.948729,0.500000,2.250000
6,6,0.067906,-5.527419,0.051380,1.328315,0.500000,2.250000
7,7,4.197780,-4.261646,-0.742716,0.671778,0.500000,2.250000
0,0,5.591343,-0.068343,-1.224918,-0.053048,0.500000,2.300000
1,1,4.273884,4.170418,-0.629433,-0.756854,0.500000,2.300000
2,2,0.118167,5.537790,0.128295,-1.276855,0.500000,2.300000
3,3,-3.977413,3.912146,0.902781,-0.906755,0.500000,2.300000
4,4,-5.921535,-0.002640,1.020306,0.059433,0.500000,2.300000
5,5,-4.052262,-3.878043,0.753865,0.949720,0.500000,2.300000
6,6,0.069104,-5.461391,0.023961,1.320551,0.500000,2.300000
7,7,4.161560,-4.227695,-0.724387,0.679021,0.500000,2.300000
0,0,5.530440,-0.071629,-1.218069,-0.065719,0.500000,2.350000
1,1,4.242612,4.132733,-0.625439,-0.753690,0.500000,2.350000
2,2,0.125143,5.474097,0.139510,-1.273862,0.500000,2.350000
3,3,-3.933424,3.866142,0.879786,-0.920096,0.500000,2.350000
4,4,-5.870646,0.001010,1.017789,0.073005,0.500000,2.350000
5,5,-4.014909,-3.830456,0.747065,0.951728,0.500000,2.350000
6,6,0.071424,-5.395297,0.046407,1.321891,0.500000,2.350000
7,7,4.124834,-4.194456,-0.734533,0.664765,0.500000,2.350000
0,0,5.470114,-0.073865,-1.206520,-0.044718,0.500000,2.400000
1,1,4.211593,4.095214,-0.620378,-0.750390,0.500000,2.400000
2,2,0.132532,5.410504,0.147782,-1.271858,0.500000,2.400000
3,3,-3.888606,3.821362,0.896366,-0.895593,0.500000,2.400000
4,4,-5.819875,0.005305,1.015424,0.085904,0.500000,2.400000
5,5,-3.975570,-3.783896,0.786788,0.931207,0.500000,2.400000
6,6,0.072279,-5.329536,0.017098,1.315221,0.500000,2.400000
7,7,4.087611,-4.161901,-0.744458,0.651108,0.500000,2.400000
0,0,5.410104,-0.076858,-1.200193,-0.059857,0.500000,2.450000
1,1,4.180852,4.057869,-0.614820,-0.746895,0.500000,2.450000
2,2,0.140411,5.346999,0.157596,-1.270089,0.500000,2.450000
3,3,-3.844936,3.775900,0.873391,-0.909243,0.500000,2.450000
4,4,-5.769146,0.009998,1.014571,0.093859,0.500000,2.450000
